,user_id,item_id,15,75,240,item_text
5221,575,2217,0.0,,,"maximum speed of Jackrabbit in miles per hour - Consumption of hydroelectric power in France as % of installed capacity in 2015 * 50 * Life expectancy at birth in Japan < -165,000"
5222,575,2317,0.0,,,the remainder when four is divided by three < 0
5223,576,640,0.75,,,"the positive square root of one hundred * GDP of Sub-Saharan Africa in USD < 14,400,000,000,000"
5224,576,856,0.7,,,maximum speed of Tiger in miles per hour < 63
5225,576,1218,0.2,,,"Inflation rate in Chad in 2016, to nearest percent < -2"
5226,576,1652,0.6,,,Voume of a cylinder with radius 5 units and height 5 units to nearest cubic unit < 222
5227,576,1670,0.55,,,"(GDP of Canada in USD * value of 2 pennies in cents + 2760) + the remainder when eight is divided by three < 770,000,000,000"
5228,576,1678,0.8,,,maximum speed of Hyena in miles per hour < 90
5229,576,1971,0.25,,,"GDP of Mexico in USD * Area of Macau in square miles < 159,000,000,000"
5230,576,2460,0.5,,,"the number of Jacks in a pack of cards * value of 2 dimes and 1 penny in cents * Consumption of fossil fuels in North Korea as % of installed capacity in 2015 < 5,210"
5231,577,733,0.8,,,"smaller angle between hour and minute hands at 11:16 in degrees * maximum speed of Common dolphin in miles per hour < 5,730"
5232,577,951,0.25,,,"area of right triangle with perpendicular legs 10 units and 3 units * maximum speed of Common dolphin in miles per hour < 1,480"
5233,577,962,0.75,,,"49 * gestation time in days of Rabbit * the largest prime number smaller than four - Population of Tehran < -1,160,000"
5234,577,989,0.9,,,"Consumption of fossil fuels in Norway as % of installed capacity in 2015 * Employees of Toyota at end 2015 < 11,900,000"
5235,577,1044,0.15,,,"Number of Korean War veterans living in USA in 2016 - hours plus minutes on 12-Hour digital clock at half past two * the largest prime number smaller than ten + 121 < 182,000"
5236,577,1156,0.5,,,"career passing yards by Peyton Manning - career turnovers by Michael Jordan - Proved reserves of crude oil in Venezuela in barrels < -59,900,000,000"
5237,577,1209,0.8,,,career grand slam titles won by Bjorn Borg < 10
5238,577,1217,0.5,0.35,,"worldwide sales of Metallica by Metallica < 986,000"
5239,577,1244,0.25,,,"259 * half the capacity of the largest US college football stadium < 9,440,000"
5240,577,1321,0.8,,,"Value of Publicly Traded Shares in Japan in Billion USD < 8,520"
5241,577,1329,0.0,,,"12621196 * three raised to the power of one < 5,150,000"
5242,577,1337,0.7,,,career home runs by Babe Ruth < 671
5243,577,1454,0.1,0.3,,"GDP of Luxembourg in USD * driving distance in miles between London and Vienna < 6,040,000,000,000"
5244,577,1531,0.25,0.15,0.2,number of players (both teams) on the court in basketball < 11
5245,577,1585,0.15,,,"number of angles in a parallelogram - value of 2 quarters, 1 dime, 2 nickels, and 2 pennies in cents < -137"
5246,577,1637,0.05,,,1340 - world record in 4x800 m relay by Russia rounded to nearest second < 777
5247,577,1733,0.8,,,Number of weeks in Billboard top hundred for How Do I Live by LeAnn Rimes < 64
5248,577,1776,0.25,,,"Inflation rate in Chad in 2016, to nearest percent - Percentage of population using the internet in India as of 2016 - mass of a cubic meter of air in grams * 46 < -46,400"
5249,577,1806,0.3,,,smaller angle between hour and minute hands at 5:26 in degrees < 5
5250,577,1824,0.1,,,gestation time in days of Hippopotamus < 185
5251,577,1841,0.1,,,Life expectancy at birth in Monaco + area of rectangle with sides 8 units and 6 units * 11 < 328
5252,577,1864,0.15,0.1,0.15,"smaller angle between hour and minute hands at 5:26 in degrees - world record in road relay by Kenya rounded to nearest minute * longest hitting streak by Joe DiMaggio * Consumption of fossil fuels in Canada as % of installed capacity in 2015 < -513,000"
5253,577,1916,0.2,,,"Rank of WellsFargo among world companies by market cap, at end 2016 - 2008055 * career points scored by Kareem Abdul-Jabbar < -1,100,000,000,000"
5254,577,1936,0.5,,,smaller angle between hour and minute hands at 10:32 in degrees < 128
5255,577,1959,0.85,,,"Number of Vietnam Era veterans living in USA in 2016 < 25,800,000"
5256,577,2073,0.85,,,363 - 9 * weight of $60 worth of quarters in pounds < 431
5257,577,2181,0.05,,,area of circle with radius 2 unit to nearest square unit * career receiving touchdowns by Tony Gonzalez - 1341 < 204
5258,577,2192,0.85,,,number of angles in a rhombus - number of letters in last name of US president elected in 2016 - the remainder when seven is divided by two < -1
5259,577,2212,0.25,0.35,,"career steals by Michael Jordan < 10,900"
5260,577,2229,0.0,0.0,,smallest number of pennies and nickels needed to make $0.09 < 3
5261,577,2333,0.25,,,"area of right triangle with perpendicular legs 7 units and 10 units * 30744278 < 1,870,000,000"
5262,577,2357,0.8,,,"minutes minus hours on 12-Hour digital clock at quarter past two * (Number of representatives in the German Federal Council in 2017 + Area of Denmark in square miles + GDP of France in USD) < 15,400,000,000,000"
5263,577,2364,0.0,,,number of teams in the NBA < 32
5264,577,2412,1.0,,,16784 * the remainder when three is divided by three < 1
5265,578,578,0.75,,,the positive square root of forty-nine < 12
5266,578,951,0.45,,,"area of right triangle with perpendicular legs 10 units and 3 units * maximum speed of Common dolphin in miles per hour < 1,480"
5267,578,962,0.25,,,"49 * gestation time in days of Rabbit * the largest prime number smaller than four - Population of Tehran < -1,160,000"
5268,578,1009,0.4,0.55,,duration of Hundred Years' War in years < 74
5269,578,1166,0.55,,,"gestation time in days of Sperm Whale < 1,210"
5270,578,1203,0.45,,,smallest number of pennies and nickels needed to make $0.01 * Tax collected as a percentage of GDP in Australia < 26
5271,578,1220,0.6,,,"worldwide box office for Terminator Salvation in USD * 112 < 103,000,000,000"
5272,578,1221,0.5,,,"career steals by Magic Johnson * the sum of the digits from one to three < 22,200"
5273,578,1466,0.4,,,the remainder when one million is divided by two + Consumption of fossil fuels in Canada as % of installed capacity in 2015 < 18
5274,578,1695,0.4,,,atomic number of Titanium < 26
5275,578,1698,0.45,,,"Population of Madrid * Year of publication of Harry Potter and the Philosopher‰Ûªs Stone by J. K. Rowling < 200,000,000,000"
5276,578,1921,0.25,,,area of rectangle with sides 10 units and 6 units < 37
5277,578,2032,0.35,,,the remainder when one hundred is divided by three * Number of moons of Neptune < 13
5278,578,2133,0.65,,,number of countries that border Turkey * 111 < 560
5279,578,2200,0.4,,,"Population of Baghdad < 1,930,000"
5280,578,2324,0.45,,,"Number of episodes in the TV series Seinfeld * hours plus minutes on 12-Hour digital clock at five past three < 1,070"
5281,578,2414,0.5,,,"hours minus minutes on 12-Hour digital clock at five past five - (value of 1 quarter and 1 nickel in cents * career receiving touchdowns by Tim Brown) < -1,990"
5282,578,2450,0.5,,,"number of hours in a week * temperature of Sun's surface in degrees Kelvin < 4,490,000"
5283,578,2452,0.9,,,"Population of Cairo < 175,000,000"
5284,579,778,0.75,,,"549611 + career personal fouls by Michael Jordan < 1,430,000"
5285,579,877,0.6,,,"(72 * Consumption of fossil fuels in Kuwait as % of installed capacity in 2015) + The cube root of 8 < 6,200"
5286,579,930,0.2,,,"Age of the Earth in years * career rushing touchdowns by Marcus Allen - value of 1 dime and 2 nickels in cents < 296,000,000,000"
5287,579,1991,0.75,,,Real GDP growth rate in China in 2016 * minutes in a regulation NBA game < 383
5288,579,2177,0.65,,,"the number of red face cards in a pack of cards * People living with HIV/AIDS in Brazil < 2,580,000"
5289,579,2306,0.7,,,"Length of the Suez Canal in miles * 20 < 3,920"
5290,579,2317,0.05,,,the remainder when four is divided by three < 0
5291,580,764,0.5,,,"Population of Buenos Aires < 224,000"
5292,580,860,0.5,,,"the largest odd number smaller than twenty * smaller angle between hour and minute hands at 8:44 in degrees * Population of Tehran < 510,000,000"
5293,580,1033,0.5,,,value of 3 dimes and 3 pennies in cents + The cube root of 8000 < 50
5294,580,1410,0.5,,,"Population of Vienna * 45518 < 2,730,000,000,000"
5295,580,1615,0.15,,,the largest even number smaller than seven + 32 < 39
5296,580,1682,0.5,,,"Number of weeks in Billboard top ten for Uptown Funk by Mark Ronson * ((world land speed record in miles per hour * 89) + world record in hammer throw by Yuriy Sedykh rounded to nearest meter) < 601,000"
5297,580,1716,0.5,,,"Employees of Berkshire Hathaway at end 2015 < 555,000"
5298,580,1806,0.75,0.0,,smaller angle between hour and minute hands at 5:26 in degrees < 5
5299,581,1060,0.65,,,"worldwide box office for Avengers: Age of Ultron in USD < 235,000,000"
5300,581,1467,0.0,,,6 + 50 < 45
5301,581,1771,0.5,,,"career passing yards by Troy Aikman - smaller angle between hour and minute hands at 11:10 in degrees < 65,100"
5302,581,1854,0.2,,,"production budget for Iron Man 2 in USD * value of 1 quarter, 1 nickel, and 3 pennies in cents < 581,000,000"
5303,581,1892,0.7,0.15,,"weight of Jaguar in kg - value of 1 quarter, 1 nickel, and 3 pennies in cents * weight of $200 worth of quarters in pounds < -205"
5304,581,2427,0.35,,,"Number of moons of Jupiter * Sales of Don Quixote by Miguel de Cervantes * 87 * area of right triangle with perpendicular legs 2 units and 10 units < 9,010,000,000,000"
5305,582,706,0.5,,,"799 * worldwide sales of Cross Road by Bon Jovi * area of circle with radius 2 unit to nearest square unit * Percentage of population using the internet in United Kingdom as of 2016 < 18,800,000,000,000,000"
5306,582,762,0.6,,,"Diameter of the moon in miles * 67565 < 873,000,000"
5307,582,1061,0.5,,,"Number of weeks in Billboard top hundred for I‰Ûªm Yours by Jason Mraz * 727 < 14,900"
5308,582,1074,0.6,,,duration of Hundred Years' War in years < 209
5309,582,1146,0.2,,,ten raised to the power of three < 702
5310,582,1277,0.5,,,"Number of World War II veterans living in USA in 2016 * (atomic number of Zinc * area of rectangle with sides 4 units and 13 units) < 12,100,000"
5311,582,1489,0.5,,,"43 * worldwide box office for Inception in USD < 11,800,000,000"
5312,582,1506,0.35,,,39 * the remainder when nine is divided by three * (gestation time in days of Sperm Whale * temperature of Sun's surface in degrees Kelvin) < -1
5313,582,1733,0.55,,,Number of weeks in Billboard top hundred for How Do I Live by LeAnn Rimes < 64
5314,582,1899,0.4,,,area of rectangle with sides 8 units and 8 units - height of Stephen Curry in inches < -13
5315,582,2000,0.5,,,number of letters in last name of US president elected in 1988 * the side length of a square with an area of nine units < 19
5316,582,2030,0.3,,,Life expectancy at birth in France < 45
5317,583,599,0.1,0.05,,weight of $20 worth of quarters in pounds + atomic number of Helium < 1
5318,583,808,0.65,,,smaller angle between hour and minute hands at 10:32 in degrees * number of letters in last name of US president elected in 1980 < 566
5319,583,925,0.15,,,"career passing yards by Joe Montana - Value of national exports from France in USD < -120,000,000,000,000"
5320,583,963,0.1,,,smaller angle between hour and minute hands at 2:10 in degrees * career passing yards by Jim Everett * Price of the domain name Loans.com in USD < -1
5321,583,1001,0.6,,,"Population of Manila < 8,480,000"
5322,583,1296,0.4,,,"((Number of words in Atlas Shrugged by Ayn Rand - 24) * 8) - number of angles in an octogon < 18,500,000"
5323,583,1412,0.8,,,"Number of finance and insurance companies in USA in 2015 + the largest even number smaller than a thousand < 844,000"
5324,583,1497,0.25,,,35 - Voume of a cylinder with radius 2 units and height 1 units to nearest cubic unit < 21
5325,583,1566,0.6,,,"Production of aluminum in China in metric tons in 2016 * The cube root of 729 < 1,020,000,000"
5326,583,1624,0.95,,,3 * 46 < 299
5327,583,1765,0.65,,,smaller angle between hour and minute hands at 11:18 in degrees + 30 * number of letters in first name of US president elected in 2016 < 362
5328,583,1890,0.65,,,"gestation time in days of Zebra * the remainder when ten is divided by three * 925 - value of 1 dime, 3 nickels, and 1 penny in cents < 503,000"
5329,583,2317,0.05,,,the remainder when four is divided by three < 0
5330,583,2473,0.5,,,"(area of right triangle with perpendicular legs 4 units and 9 units + career receiving touchdowns by Terrell Owens) * number of oceans on Earth - Production of aluminum in USA in metric tons in 2016 < -1,430,000"
5331,584,1356,0.5,,,"world land speed record in miles per hour * Total sales of the Atari 2600 - the remainder when ten is divided by two < 457,000,000,000"
5332,584,1807,0.5,0.0,,"Price of the domain name Internet.com in USD * Median rent in USA in 2016 in USD - 54 < 137,000,000,000"
5333,584,1820,1.0,,,the largest odd number smaller than a hundred < 148
5334,584,1995,0.0,,,"worldwide sales of Spice by Spice Girls + Population of Jakarta < 75,600,000"
5335,585,662,0.3,,,the remainder when forty is divided by three * Surface area of a cylinder with radius 2 units and height 10 units to nearest cubic unit < 92
5336,585,664,0.5,,,"1548 * world record in 4x100 m relay by USA rounded to nearest second < 100,000"
5337,585,819,0.45,,,Number of weeks in Billboard top ten for Shape of You by Ed Sheeran < 15
5338,585,1020,0.85,,,"time for light to travel from Sun to Earth in seconds * career assists by Bob Cousy * number of sides in a square < 94,300,000"
5339,585,1036,0.5,,,"minutes minus hours on 12-Hour digital clock at half past two - value of 2 quarters, 2 dimes, 1 nickel, and 1 penny in cents < -93"
5340,585,1103,1.0,,,area of a square with side length two < 7
5341,585,1129,0.5,,,"ten raised to the power of four * career passing yards by Steve Young < 3,040,000,000"
5342,585,1146,0.0,,,ten raised to the power of three < 702
5343,585,1170,0.25,0.45,,"25924 * (biggest margin of victory ever in a Triple Crown Race in seconds + number of letters in first name of US president elected in 2016) * world record in 400 m by Marita Koch rounded to nearest second < 16,800,000"
5344,585,1304,0.2,,,"career home runs by Babe Ruth < 1,530"
5345,585,1359,0.3,,,Length of Tower Bridge (in London) in feet < 618
5346,585,1525,1.0,1.0,,the remainder when ten is divided by two * weight of $60 worth of quarters in pounds < 1
5347,585,1535,0.0,0.0,,number of angles in a pentagon < 4
5348,585,1644,0.5,,,"6 - The cube root of 1331 * worldwide sales of Recovery by Eminem < -128,000,000"
5349,585,1775,0.75,,,"worldwide sales of Back in Black by AC/DC < 1,620,000,000"
5350,585,1896,0.5,,,"world record in decathlon by Ashton Eaton in points < 3,520"
5351,585,1966,0.4,,,"maximum speed of Swordfish in miles per hour - career passing yards by Boomer Esiason < -224,000"
5352,585,1982,0.15,,,the largest odd number smaller than six * gestation time in days of Wombat < 92
5353,585,1992,0.25,,,"Consumption of hydroelectric power in France as % of installed capacity in 2015 - Number of words in The Hobbit by J.R.R Tolkien < -887,000"
5354,585,2006,0.0,,,332 + the remainder when fifteen is divided by three * Crude oil exported from Russia in thousand barrels per day < 852
5355,585,2007,0.35,,,height of Jeff Bezos in inches < 52
5356,585,2039,0.5,,,16 * world record in long jump by Mike Powell rounded to nearest meter < 172
5357,585,2133,0.45,,,number of countries that border Turkey * 111 < 560
5358,585,2440,0.7,,,"weight of $300 worth of quarters in pounds * worldwide sales of Confessions by Usher < 34,900,000"
5359,586,792,0.5,,,"mass of 1000 ml of ethanol in g * (distance from New York City to London in miles * 29078) < 1,860,000,000,000"
5360,586,1104,0.75,,,gestation time in days of Sperm Whale < 314
5361,586,1177,0.7,,,"Proved reserves of crude oil in Russia in barrels + 1688 < 6,100,000,000,000"
5362,586,1233,0.65,,,"career passing yards by Troy Aikman < 3,150"
5363,586,1282,0.5,,,"career rebounds by Kobe Bryant * Voume of a cylinder with radius 10 units and height 2 units to nearest cubic unit - the positive square root of one hundred < 3,190,000"
5364,586,1628,0.95,,,smaller angle between hour and minute hands at 1:22 in degrees < 198
5365,586,1634,0.5,,,"Revenues of Toyota for 2016 in USD * smaller angle between hour and minute hands at 10:32 in degrees < 955,000,000,000"
5366,586,1957,0.5,,,"cost of building 53W53 (MoMA expansion tower) in USD + the largest odd number smaller than three < 133,000,000"
5367,586,1990,0.35,,,"28 * 3970153 < 3,770,000"
5368,586,2050,0.5,,,"number of letters in first name of US president elected in 1960 * Sales of Don Quixote by Miguel de Cervantes < 826,000,000"
5369,586,2078,0.7,,,four raised to the power of one * gestation time in days of Rat < 89
5370,587,696,0.3,,,"Employees of Honda at end 2015 * ten raised to the power of four < 485,000,000"
5371,587,737,0.8,,,"Population of Baghdad - value of 2 nickels and 3 pennies in cents < 3,720,000"
5372,587,1215,0.75,,,"(Number of episodes in the TV series Friends * 1201) * 34 < 572,000"
5373,587,1260,0.25,,,"number of hours in a week * Diameter of the sun in miles < 1,570,000,000"
5374,587,1272,0.25,,,Surface area of a cylinder with radius 1 units and height 5 units to nearest cubic unit + maximum speed of Peregrine falcon in miles per hour < 311
5375,587,1405,0.3,,,"number of countries that border Turkey * Number of World War II veterans living in USA in 2016 - cost of International Space Station in USD < -722,000,000,000"
5376,587,1632,0.25,,,"perimeter of a square with side length five * Consumption of fossil fuels in China as % of installed capacity in 2015 * 27 * smaller angle between hour and minute hands at 3:00 in degrees < 3,210,000"
5377,587,1656,0.0,,,the remainder when forty is divided by three < 0
5378,587,2403,0.25,,,"Employees of Verizon at end 2015 < 33,500"
5379,587,2471,0.85,,,"Rank of Amazon.com among world companies by market cap, at end 2016 + Total sales of the Playstation 2 < 939,000,000"
5380,588,628,0.3,,,"production budget for Iron Man 2 in USD + 945 < 2,280,000,000"
5381,588,768,0.45,,,"most consecutive wins in NBA season by one team * 30 < 1,750"
5382,588,872,0.5,,,"atomic number of Nickel - minutes minus hours on 12-Hour digital clock at ten till eleven * driving distance in miles between London and Amsterdam * 6016 < -428,000,000"
5383,588,1262,0.5,,,maximum speed of Greyhound in miles per hour * hours plus minutes on 12-Hour digital clock at quarter past four < 573
5384,588,1291,0.5,,,"45 * career home runs by Ken Griffey, Jr. - area of circle with radius 2 unit to nearest square unit < 84,700"
5385,588,1926,0.6,,,area of right triangle with perpendicular legs 3 units and 6 units < 11
5386,589,1413,0.2,,,"Area of France in square miles < 57,700"
5387,589,1725,0.5,,,"smallest number of pennies and nickels needed to make $0.05 * 26 * Inflation rate in Egypt in 2016, to nearest percent < 754"
5388,589,2086,0.85,,,"GDP of Spain in USD < 13,900,000,000,000"
5389,591,1643,0.3,,,"Voume of a cylinder with radius 2 units and height 1 units to nearest cubic unit + Depth of the Mariana Trench in feet < 8,570"
5390,593,1396,0.55,,,"career receiving touchdowns by Tim Brown * (53 * Employees of Ford Motor Company at end 2015) < 16,800,000,000"
5391,594,1149,0.2,,,Voume of a cylinder with radius 5 units and height 2 units to nearest cubic unit < 101
5392,594,1306,0.15,0.0,,"Consumption of fossil fuels in Chile as % of installed capacity in 2015 * (number of sides in a rhombus - 15 * Percentage of population using the internet in Japan as of 2016) < -126,000"
5393,594,1670,0.2,,,"(GDP of Canada in USD * value of 2 pennies in cents + 2760) + the remainder when eight is divided by three < 770,000,000,000"
5394,594,1967,0.4,,,"driving distance in miles between London and Frankfurt * gestation time in days of Chimpanzee * number of letters in last name of US president elected in 1976 * 28 < 8,250,000"
5395,595,1189,0.5,,,"weight of African elephant in kg - Number of base pairs in the human genome < -8,730,000,000"
5396,596,925,0.5,,,"career passing yards by Joe Montana - Value of national exports from France in USD < -120,000,000,000,000"
5397,596,1304,0.5,,,"career home runs by Babe Ruth < 1,530"
5398,597,1991,0.3,,,Real GDP growth rate in China in 2016 * minutes in a regulation NBA game < 383
5399,597,2273,0.8,,,"Population of Singapore + weight of $40 worth of quarters in pounds < 9,630,000"
5400,597,2429,0.6,,,Number of weeks in Billboard top ten for Uptown Funk by Mark Ronson < 29
5401,598,1368,0.25,,,"Gold holdings of Spain in metric tons in 2017 + 59 < 372,000"
5402,598,1613,0.2,,,perimeter of a square with side length four * area of a square with side length one < 14
5403,598,1623,0.0,,,Year of publication of A Tale of Two Cities by Charles Dickens - 5 < 936
5404,598,2065,0.8,,,"career steals by Michael Jordan * Length of Sydney Harbor Bridge in feet < 1,730,000"
5405,599,1571,0.3,,,Tax collected as a percentage of GDP in Cuba < 67
5406,600,589,0.4,,,"career steals by Scottie Pippen * weight of $40 worth of quarters in pounds < 1,300"
5407,600,1280,0.9,,,"71 * 33 < 5,620"
5408,600,1288,1.0,,,the largest prime number smaller than eight < 10
5409,600,1553,0.7,0.75,,"Diameter of the moon in miles + height of David Beckham in inches < 1,930"
5410,600,1713,0.1,,,"the remainder when fifty-one is divided by three - 8733079 < -1,170,000"
5411,600,1728,0.1,,,the largest odd number smaller than ten < 7
5412,600,1771,0.7,,,"career passing yards by Troy Aikman - smaller angle between hour and minute hands at 11:10 in degrees < 65,100"
5413,600,1829,0.75,,,"career points scored by Kareem Abdul-Jabbar - Nuclear weapons in China in 2017 < 87,000"
5414,600,1945,0.75,,,"1307391034 + 140978 < 7,820,000,000"
5415,600,2009,0.15,,,the side length of a square with an area of forty-nine units < 5
5416,600,2073,1.0,,,363 - 9 * weight of $60 worth of quarters in pounds < 431
5417,600,2125,0.0,,,"1376 + area of right triangle with perpendicular legs 2 units and 10 units < 3,130"
5418,600,2320,0.7,,,"career home runs by Babe Ruth * Number of episodes in the TV series The X-files < 120,000"
5419,600,2341,0.85,,,smaller angle between hour and minute hands at 11:20 in degrees - 55 < 204
5420,600,2394,0.35,,,"Population of Bangkok < 4,430,000"
5421,600,2476,0.85,,,"the largest even number smaller than ten * Employees of McKesson at end 2015 * Number of episodes in the TV series Friends < 335,000,000"
5422,600,2477,0.7,,,number of letters in last name of US president elected in 1976 * Voume of a cylinder with radius 1 units and height 5 units to nearest cubic unit < 121
5423,601,1138,0.5,,,gestation time in days of Moose - 6 * 25 - the smallest even number greater than one < 215
5424,601,1646,0.65,,,"Total sales of the original Xbox + Total employed people in USA < 308,000,000"
5425,601,1766,0.15,,,"5775 * Number of moons of Jupiter < 35,100"
5426,601,2042,0.2,,,"3670111 * most rebounds by one player in an NBA game < 398,000,000"
5427,602,1402,0.85,,,"2233953 - area of rectangle with sides 10000 units and 20 units * area of right triangle with perpendicular legs 8 units and 5 units < -7,850,000"
5428,602,1547,0.35,,,"career steals by Gary Payton * Voume of a cylinder with radius 2 units and height 1 units to nearest cubic unit * Number of weeks in Billboard top hundred for Foolish Games by Jewel < 193,000"
5429,602,1852,0.35,0.25,,"2224 * smaller angle between hour and minute hands at 7:02 in degrees < 164,000"
5430,603,590,0.25,,,"atomic number of Uranium * the number of black even-numbered cards in a pack of cards < 1,400"
5431,603,600,1.0,1.0,1.0,the smallest even number greater than ten < 17
5432,603,680,0.4,,,"Price of the domain name Internet.com in USD < 46,100,000"
5433,603,742,0.05,,,number of letters in last name of US president elected in 1968 < 3
5434,603,1190,0.0,,,area of a square with side length five * the side length of a square with area one < 22
5435,603,1263,0.7,,,"driving distance in miles between London and Berlin * Number of representatives in the US House of Representatives in 2017 < 141,000"
5436,603,1370,0.75,,,"Gold holdings of France in metric tons in 2017 - 41 < 2,450,000"
5437,603,1800,0.15,,,"Area of Australia in square miles * career home runs by Frank Robinson < 876,000,000"
5438,603,2076,0.8,,,"47 * career assists by Steve Nash < 275,000"
5439,603,2478,0.15,,,"Employees of Ford Motor Company at end 2015 + (longest play in NFL history in yards * worldwide sales of Metallica by Metallica) < 3,570,000,000"
5440,604,629,0.45,,,"smaller angle between hour and minute hands at 2:42 in degrees - Gold holdings of Spain in metric tons in 2017 < -307,000"
5441,604,821,0.7,0.9,,"Number of World War II veterans living in USA in 2016 < 1,120,000"
5442,604,922,0.3,,,"(8 - Population of Hong Kong) * career grand slam titles won by Pete Sampras * most passing yards by one player in an NFL game < -1,570,000,000"
5443,604,1092,0.3,,,"area of rectangle with sides 2 units and 6 units + value of 3 quarters, 1 dime, and 1 nickel in cents < 54"
5444,604,1266,0.7,,,"Total employed people in USA * time for light to travel from Sun to Earth in seconds < 117,000,000"
5445,604,1345,0.6,,,"(the side length of a square with an area of one hundred units + weight of $60 worth of quarters in pounds) + number of days in non-leap year < 1,210"
5446,604,1591,0.45,,,"20489358 * area of circle with radius 5 unit to nearest square unit < 4,860,000,000"
5447,604,1632,0.4,,,"perimeter of a square with side length five * Consumption of fossil fuels in China as % of installed capacity in 2015 * 27 * smaller angle between hour and minute hands at 3:00 in degrees < 3,210,000"
5448,604,1639,0.25,,,area of right triangle with perpendicular legs 8 units and 2 units * the remainder when one hundred is divided by three < 15
5449,604,1658,0.75,,,"Length of Sydney Harbor Bridge in feet - (Surface area of a cylinder with radius 10 units and height 3 units to nearest cubic unit - most consecutive wins in NBA season by one team) < 1,220"
5450,604,1749,0.8,,,Volume of a sphere with radius 3 units to nearest cubic unit < 92
5451,604,1795,0.55,,,number of letters in first name of US president elected in 1988 + 59 < 72
5452,604,1885,0.3,,,"Forested area in Iraq in square miles + the largest even number smaller than twenty * Total weeks at number one on Billboard chart for Elton John < 2,080"
5453,604,1936,0.55,,,smaller angle between hour and minute hands at 10:32 in degrees < 128
5454,604,2025,0.5,,,"Population of Lima + the positive square root of thirthy-six < 1,570,000"
5455,604,2028,0.6,,,"career passing yards by Warren Moon < 27,500"
5456,604,2144,0.3,0.25,,"the remainder when fifteen is divided by three * the smallest even number greater than three - career passing yards by Dan Fouts - Total weeks at number one on Billboard chart for Mariah Carey < -80,700"
5457,604,2303,0.25,,,"(Number of moons of Mercury * the number of red Aces in a pack of cards) - career points scored by Kevin Garnett < -241,000"
5458,604,2341,0.8,,,smaller angle between hour and minute hands at 11:20 in degrees - 55 < 204
5459,604,2479,0.6,,,"worldwide sales of Dookie by Green Day * (Consumption of hydroelectric power in United Kingdom as % of installed capacity in 2015 * career receiving touchdowns by Marvin Harrison) < 351,000,000,000"
5460,605,1210,0.35,0.4,,atomic number of Calcium * 1 < 23
5461,605,1345,0.5,,,"(the side length of a square with an area of one hundred units + weight of $60 worth of quarters in pounds) + number of days in non-leap year < 1,210"
5462,605,1561,0.5,,,"Forested area in Russia in square miles + world record in heptathlon by Jackie Joyner-Kersee in points < 489,000"
5463,605,1956,0.5,,,"18 * smaller angle between hour and minute hands at 6:38 in degrees + number of letters in first name of US president elected in 1976 * 4 < 2,440"
5464,605,2037,0.2,,,the side length of a square with an area of sixty-four units * The cube root of 343 < 34
5465,606,1021,0.5,,,"87 + Volume of a sphere with radius 3 units to nearest cubic unit * age at death of longest-lived polar bear in years * worldwide box office for Interstellar in USD < 401,000,000,000"
5466,606,1136,0.1,,,"Revenues of Allianz for 2016 in USD < 2,010,000,000,000"
5467,606,1434,0.8,,,"number of days in May * Bounty on Abu Bakr al-Baghdadi, head of ISIS, as at 2017 in USD < 764,000,000"
5468,606,2095,0.5,,,"career passing yards by Peyton Manning + Total weeks at number one on Billboard chart for Mariah Carey * People living with HIV/AIDS in India - worldwide box office for Tangled in USD < -3,220,000,000"
5469,606,2111,0.35,,,"Employees of McKesson at end 2015 + value of 2 quarters, 3 dimes, 1 nickel, and 2 pennies in cents - 239385 * perimeter of a square with side length five < -2,500,000"
5470,607,732,0.3,,,"Value of national exports from Russia in USD < 216,000,000,000"
5471,607,744,1.0,,,number of angles in a hexagon < 7
5472,607,799,0.0,0.0,,"13017 + 12 < 12,100"
5473,607,962,0.3,,,"49 * gestation time in days of Rabbit * the largest prime number smaller than four - Population of Tehran < -1,160,000"
5474,607,1027,0.35,0.25,0.35,"Rank of Berkshire Hathaway among world companies by market cap, at end 2016 - weight of $600 worth of quarters in pounds - Proved reserves of crude oil in Canada in barrels < -83,700,000,000"
5475,607,1137,0.0,,,"70637558 - weight of $80 worth of quarters in pounds - career passing yards by Drew Bledsoe < 35,000,000"
5476,607,1189,0.75,,,"weight of African elephant in kg - Number of base pairs in the human genome < -8,730,000,000"
5477,607,1256,0.05,,,"value of 3 quarters, 1 dime, and 3 pennies in cents - (smaller angle between hour and minute hands at 3:48 in degrees - Number of weeks in Billboard top ten for Despacito by Luis Fonsi and Daddy Yankee) + weight of $1000 worth of quarters in pounds < 0"
5478,607,1325,0.9,,,Voume of a cylinder with radius 2 units and height 2 units to nearest cubic unit < 34
5479,607,1374,0.3,,,"Percentage of population using the internet in Brazil as of 2016 + cost of International Space Station in USD < 18,100,000,000,000"
5480,607,1418,0.0,,,21 - value of 1 dime and 1 penny in cents < 6
5481,607,1420,0.5,,,"(value of 3 quarters, 1 dime, and 1 nickel in cents * area of right triangle with perpendicular legs 10 units and 3 units) * Life expectancy at birth in France < 207,000"
5482,607,1441,0.0,,,distance to Proxima Centauri (closest star) in light-years - longest hitting streak by Joe DiMaggio < -64
5483,607,1469,0.8,0.75,0.75,number of letters in first name of US president elected in 1960 - 12 < -4
5484,607,1490,0.3,,,smallest number of pennies and nickels needed to make $0.06 * Percentage of population using the internet in Russia as of 2016 < 536
